id,tab_id,tabelle,jahr,raum_id,raum,zei_id,zeile,zahl
010.005.2008.003.010,005,Einwohner in Köln,2008,003,Lindenthal,10,Einwohner,137552.0
010.005.2008.004.010,005,Einwohner in Köln,2008,004,Ehrenfeld,10,Einwohner,103621.0
010.005.2008.005.010,005,Einwohner in Köln,2008,005,Nippes,10,Einwohner,110092.0
010.005.2008.006.010,005,Einwohner in Köln,2008,006,Chorweiler,10,Einwohner,80870.0
010.005.2008.007.010,005,Einwohner in Köln,2008,007,Porz,10,Einwohner,106520.0
010.005.2008.008.010,005,Einwohner in Köln,2008,008,Kalk,10,Einwohner,108330.0
010.005.2008.009.010,005,Einwohner in Köln,2008,009,Mülheim,10,Einwohner,144374.0
010.005.2008.101.010,005,Einwohner in Köln,2008,101,Altstadt/Süd,10,Einwohner,27071.0
010.005.2008.102.010,005,Einwohner in Köln,2008,102,Neustadt/Süd,10,Einwohner,37719.0
010.005.2008.103.010,005,Einwohner in Köln,2008,103,Altstadt/Nord,10,Einwohner,17960.0
010.005.2008.104.010,005,Einwohner in Köln,2008,104,Neustadt/Nord,10,Einwohner,28720.0
010.005.2008.105.010,005,Einwohner in Köln,2008,105,Deutz,10,Einwohner,15563.0
010.005.2008.201.010,005,Einwohner in Köln,2008,201,Bayenthal,10,Einwohner,8473.0
010.005.2008.202.010,005,Einwohner in Köln,2008,202,Marienburg,10,Einwohner,5636.0
010.005.2008.203.010,005,Einwohner in Köln,2008,203,Raderberg,10,Einwohner,5625.0
010.005.2008.204.010,005,Einwohner in Köln,2008,204,Raderthal,10,Einwohner,4713.0
010.005.2008.205.010,005,Einwohner in Köln,2008,205,Zollstock,10,Einwohner,21122.0
010.005.2008.206.010,005,Einwohner in Köln,2008,206,Rondorf,10,Einwohner,9498.0
010.005.2008.207.010,005,Einwohner in Köln,2008,207,Hahnwald,10,Einwohner,2059.0
010.005.2008.208.010,005,Einwohner in Köln,2008,208,Rodenkirchen,10,Einwohner,15881.0
010.005.2008.209.010,005,Einwohner in Köln,2008,209,Weiß,10,Einwohner,5697.0
010.005.2008.210.010,005,Einwohner in Köln,2008,210,Sürth,10,Einwohner,10340.0
010.005.2008.211.010,005,Einwohner in Köln,2008,211,Godorf,10,Einwohner,2252.0
010.005.2008.212.010,005,Einwohner in Köln,2008,212,Immendorf,10,Einwohner,2054.0
010.005.2008.213.010,005,Einwohner in Köln,2008,213,Meschenich,10,Einwohner,7586.0
010.005.2008.301.010,005,Einwohner in Köln,2008,301,Klettenberg,10,Einwohner,10213.0
010.005.2008.302.010,005,Einwohner in Köln,2008,302,Sülz,10,Einwohner,35475.0
010.005.2008.303.010,005,Einwohner in Köln,2008,303,Lindenthal,10,Einwohner,29116.0
010.005.2008.304.010,005,Einwohner in Köln,2008,304,Braunsfeld,10,Einwohner,10450.0
010.005.2008.305.010,005,Einwohner in Köln,2008,305,Müngersdorf,10,Einwohner,8071.0
010.005.2008.306.010,005,Einwohner in Köln,2008,306,Junkersdorf,10,Einwohner,12409.0
010.005.2008.307.010,005,Einwohner in Köln,2008,307,Weiden,10,Einwohner,16337.0
010.005.2008.308.010,005,Einwohner in Köln,2008,308,Lövenich,10,Einwohner,8378.0
010.005.2008.309.010,005,Einwohner in Köln,2008,309,Widdersdorf,10,Einwohner,7103.0
010.005.2008.401.010,005,Einwohner in Köln,2008,401,Ehrenfeld,10,Einwohner,35322.0
010.005.2008.402.010,005,Einwohner in Köln,2008,402,Neuehrenfeld,10,Einwohner,23356.0
010.005.2008.403.010,005,Einwohner in Köln,2008,403,Bickendorf,10,Einwohner,16209.0
010.005.2008.404.010,005,Einwohner in Köln,2008,404,Vogelsang,10,Einwohner,8088.0
010.005.2008.405.010,005,Einwohner in Köln,2008,405,Bocklemünd/Mengenich,10,Einwohner,10717.0
010.005.2008.406.010,005,Einwohner in Köln,2008,406,Ossendorf,10,Einwohner,9929.0
010.005.2008.501.010,005,Einwohner in Köln,2008,501,Nippes,10,Einwohner,33337.0
010.005.2008.502.010,005,Einwohner in Köln,2008,502,Mauenheim,10,Einwohner,5651.0
010.005.2008.503.010,005,Einwohner in Köln,2008,503,Riehl,10,Einwohner,11236.0
010.005.2008.504.010,005,Einwohner in Köln,2008,504,Niehl,10,Einwohner,17593.0
010.005.2008.505.010,005,Einwohner in Köln,2008,505,Weidenpesch,10,Einwohner,13645.0
010.005.2008.506.010,005,Einwohner in Köln,2008,506,Longerich,10,Einwohner,13586.0
010.005.2008.507.010,005,Einwohner in Köln,2008,507,Bilderstöckchen,10,Einwohner,15044.0
010.005.2008.601.010,005,Einwohner in Köln,2008,601,Merkenich,10,Einwohner,5680.0
010.005.2008.602.010,005,Einwohner in Köln,2008,602,Fühlingen,10,Einwohner,2109.0
010.005.2008.603.010,005,Einwohner in Köln,2008,603,Seeberg,10,Einwohner,11368.0
010.005.2008.604.010,005,Einwohner in Köln,2008,604,Heimersdorf,10,Einwohner,5973.0
010.005.2008.605.010,005,Einwohner in Köln,2008,605,Lindweiler,10,Einwohner,3519.0
010.005.2008.606.010,005,Einwohner in Köln,2008,606,Pesch,10,Einwohner,7720.0
010.005.2008.607.010,005,Einwohner in Köln,2008,607,Esch/Auweiler,10,Einwohner,6408.0
010.005.2008.608.010,005,Einwohner in Köln,2008,608,Volkhoven/Weiler,10,Einwohner,6037.0
010.005.2008.609.010,005,Einwohner in Köln,2008,609,Chorweiler,10,Einwohner,13087.0
010.005.2008.610.010,005,Einwohner in Köln,2008,610,Blumenberg,10,Einwohner,5966.0
010.005.2008.611.010,005,Einwohner in Köln,2008,611,Roggendorf/Thenhoven,10,Einwohner,3869.0
010.005.2008.612.010,005,Einwohner in Köln,2008,612,Worringen,10,Einwohner,9134.0
010.005.2008.701.010,005,Einwohner in Köln,2008,701,Poll,10,Einwohner,11037.0
010.005.2008.702.010,005,Einwohner in Köln,2008,702,Westhoven,10,Einwohner,4546.0
010.005.2008.703.010,005,Einwohner in Köln,2008,703,Ensen,10,Einwohner,6880.0
010.005.2008.704.010,005,Einwohner in Köln,2008,704,Gremberghoven,10,Einwohner,2932.0
010.005.2008.705.010,005,Einwohner in Köln,2008,705,Eil,10,Einwohner,8849.0
010.005.2008.706.010,005,Einwohner in Köln,2008,706,Porz,10,Einwohner,13569.0
010.005.2008.707.010,005,Einwohner in Köln,2008,707,Urbach,10,Einwohner,11929.0
010.005.2008.708.010,005,Einwohner in Köln,2008,708,Elsdorf,10,Einwohner,1353.0
010.005.2008.709.010,005,Einwohner in Köln,2008,709,Grengel,10,Einwohner,5231.0
010.005.2008.710.010,005,Einwohner in Köln,2008,710,Wahnheide,10,Einwohner,7691.0
010.005.2008.711.010,005,Einwohner in Köln,2008,711,Wahn,10,Einwohner,6163.0
010.005.2008.712.010,005,Einwohner in Köln,2008,712,Lind,10,Einwohner,3407.0
010.005.2008.713.010,005,Einwohner in Köln,2008,713,Libur,10,Einwohner,1048.0
010.005.2008.714.010,005,Einwohner in Köln,2008,714,Zündorf,10,Einwohner,12229.0
010.005.2008.715.010,005,Einwohner in Köln,2008,715,Langel,10,Einwohner,3173.0
010.005.2008.716.010,005,Einwohner in Köln,2008,716,Finkenberg,10,Einwohner,6483.0
010.005.2008.801.010,005,Einwohner in Köln,2008,801,Humboldt/Gremberg,10,Einwohner,14940.0
010.005.2008.802.010,005,Einwohner in Köln,2008,802,Kalk,10,Einwohner,21154.0
010.005.2008.803.010,005,Einwohner in Köln,2008,803,Vingst,10,Einwohner,11338.0
010.005.2008.804.010,005,Einwohner in Köln,2008,804,Höhenberg,10,Einwohner,11911.0
010.005.2008.805.010,005,Einwohner in Köln,2008,805,Ostheim,10,Einwohner,10704.0
010.005.2008.806.010,005,Einwohner in Köln,2008,806,Merheim,10,Einwohner,9025.0
010.005.2008.807.010,005,Einwohner in Köln,2008,807,Brück,10,Einwohner,9631.0
010.005.2008.808.010,005,Einwohner in Köln,2008,808,Rath/Heumar,10,Einwohner,10966.0
010.005.2008.809.010,005,Einwohner in Köln,2008,809,Neubrück,10,Einwohner,8661.0
010.005.2008.901.010,005,Einwohner in Köln,2008,901,Mülheim,10,Einwohner,40707.0
010.005.2008.902.010,005,Einwohner in Köln,2008,902,Buchforst,10,Einwohner,7272.0
010.005.2008.903.010,005,Einwohner in Köln,2008,903,Buchheim,10,Einwohner,12099.0
010.005.2008.904.010,005,Einwohner in Köln,2008,904,Holweide,10,Einwohner,20798.0
010.005.2008.905.010,005,Einwohner in Köln,2008,905,Dellbrück,10,Einwohner,21430.0
010.005.2008.906.010,005,Einwohner in Köln,2008,906,Höhenhaus,10,Einwohner,15128.0
010.005.2008.907.010,005,Einwohner in Köln,2008,907,Dünnwald,10,Einwohner,11779.0
010.005.2008.908.010,005,Einwohner in Köln,2008,908,Stammheim,10,Einwohner,7473.0
010.005.2008.909.010,005,Einwohner in Köln,2008,909,Flittard,10,Einwohner,7688.0
010.005.2009.000.010,005,Einwohner in Köln,2009,000,Stadt Köln,10,Einwohner,1020303.0
010.005.2009.001.010,005,Einwohner in Köln,2009,001,Innenstadt,10,Einwohner,126301.0
010.005.2009.002.010,005,Einwohner in Köln,2009,002,Rodenkirchen,10,Einwohner,100827.0
010.005.2009.003.010,005,Einwohner in Köln,2009,003,Lindenthal,10,Einwohner,137870.0
010.005.2009.004.010,005,Einwohner in Köln,2009,004,Ehrenfeld,10,Einwohner,103708.0
010.005.2009.005.010,005,Einwohner in Köln,2009,005,Nippes,10,Einwohner,111141.0
010.005.2009.006.010,005,Einwohner in Köln,2009,006,Chorweiler,10,Einwohner,80459.0
010.005.2009.007.010,005,Einwohner in Köln,2009,007,Porz,10,Einwohner,106533.0
010.005.2009.008.010,005,Einwohner in Köln,2009,008,Kalk,10,Einwohner,109045.0
010.005.2009.009.010,005,Einwohner in Köln,2009,009,Mülheim,10,Einwohner,144419.0
010.005.2009.101.010,005,Einwohner in Köln,2009,101,Altstadt/Süd,10,Einwohner,27071.0
010.005.2009.102.010,005,Einwohner in Köln,2009,102,Neustadt/Süd,10,Einwohner,37576.0
010.005.2009.103.010,005,Einwohner in Köln,2009,103,Altstadt/Nord,10,Einwohner,17887.0
010.005.2009.104.010,005,Einwohner in Köln,2009,104,Neustadt/Nord,10,Einwohner,28498.0
010.005.2009.105.010,005,Einwohner in Köln,2009,105,Deutz,10,Einwohner,15269.0
010.005.2009.201.010,005,Einwohner in Köln,2009,201,Bayenthal,10,Einwohner,8508.0
010.005.2009.202.010,005,Einwohner in Köln,2009,202,Marienburg,10,Einwohner,5497.0
010.005.2009.203.010,005,Einwohner in Köln,2009,203,Raderberg,10,Einwohner,5643.0
010.005.2009.204.010,005,Einwohner in Köln,2009,204,Raderthal,10,Einwohner,4768.0
010.005.2009.205.010,005,Einwohner in Köln,2009,205,Zollstock,10,Einwohner,21049.0
010.005.2009.206.010,005,Einwohner in Köln,2009,206,Rondorf,10,Einwohner,9532.0
010.005.2009.207.010,005,Einwohner in Köln,2009,207,Hahnwald,10,Einwohner,2061.0
010.005.2009.208.010,005,Einwohner in Köln,2009,208,Rodenkirchen,10,Einwohner,15764.0
010.005.2009.209.010,005,Einwohner in Köln,2009,209,Weiß,10,Einwohner,5754.0
010.005.2009.210.010,005,Einwohner in Köln,2009,210,Sürth,10,Einwohner,10348.0
010.005.2009.211.010,005,Einwohner in Köln,2009,211,Godorf,10,Einwohner,2245.0
010.005.2009.212.010,005,Einwohner in Köln,2009,212,Immendorf,10,Einwohner,2010.0
010.005.2009.213.010,005,Einwohner in Köln,2009,213,Meschenich,10,Einwohner,7648.0
010.005.2009.301.010,005,Einwohner in Köln,2009,301,Klettenberg,10,Einwohner,10219.0
010.005.2009.302.010,005,Einwohner in Köln,2009,302,Sülz,10,Einwohner,35342.0
010.005.2009.303.010,005,Einwohner in Köln,2009,303,Lindenthal,10,Einwohner,29150.0
010.005.2009.304.010,005,Einwohner in Köln,2009,304,Braunsfeld,10,Einwohner,10381.0
010.005.2009.305.010,005,Einwohner in Köln,2009,305,Müngersdorf,10,Einwohner,7914.0
010.005.2009.306.010,005,Einwohner in Köln,2009,306,Junkersdorf,10,Einwohner,12597.0
010.005.2009.307.010,005,Einwohner in Köln,2009,307,Weiden,10,Einwohner,16386.0
010.005.2009.308.010,005,Einwohner in Köln,2009,308,Lövenich,10,Einwohner,8414.0
010.005.2009.309.010,005,Einwohner in Köln,2009,309,Widdersdorf,10,Einwohner,7467.0
010.005.2009.401.010,005,Einwohner in Köln,2009,401,Ehrenfeld,10,Einwohner,35488.0
010.005.2009.402.010,005,Einwohner in Köln,2009,402,Neuehrenfeld,10,Einwohner,23387.0
010.005.2009.403.010,005,Einwohner in Köln,2009,403,Bickendorf,10,Einwohner,16276.0
010.005.2009.404.010,005,Einwohner in Köln,2009,404,Vogelsang,10,Einwohner,8028.0
010.005.2009.405.010,005,Einwohner in Köln,2009,405,Bocklemünd/Mengenich,10,Einwohner,10563.0
010.005.2009.406.010,005,Einwohner in Köln,2009,406,Ossendorf,10,Einwohner,9966.0
010.005.2009.501.010,005,Einwohner in Köln,2009,501,Nippes,10,Einwohner,33948.0
010.005.2009.502.010,005,Einwohner in Köln,2009,502,Mauenheim,10,Einwohner,5641.0
010.005.2009.503.010,005,Einwohner in Köln,2009,503,Riehl,10,Einwohner,11173.0
010.005.2009.504.010,005,Einwohner in Köln,2009,504,Niehl,10,Einwohner,18249.0
010.005.2009.505.010,005,Einwohner in Köln,2009,505,Weidenpesch,10,Einwohner,13566.0
010.005.2009.506.010,005,Einwohner in Köln,2009,506,Longerich,10,Einwohner,13536.0
010.005.2009.507.010,005,Einwohner in Köln,2009,507,Bilderstöckchen,10,Einwohner,15028.0
010.005.2009.601.010,005,Einwohner in Köln,2009,601,Merkenich,10,Einwohner,5681.0
010.005.2009.602.010,005,Einwohner in Köln,2009,602,Fühlingen,10,Einwohner,2103.0
010.005.2009.603.010,005,Einwohner in Köln,2009,603,Seeberg,10,Einwohner,11303.0
010.005.2009.604.010,005,Einwohner in Köln,2009,604,Heimersdorf,10,Einwohner,5859.0
010.005.2009.605.010,005,Einwohner in Köln,2009,605,Lindweiler,10,Einwohner,3487.0
010.005.2009.606.010,005,Einwohner in Köln,2009,606,Pesch,10,Einwohner,7621.0
010.005.2009.607.010,005,Einwohner in Köln,2009,607,Esch/Auweiler,10,Einwohner,6455.0
010.005.2009.608.010,005,Einwohner in Köln,2009,608,Volkhoven/Weiler,10,Einwohner,6016.0
010.005.2009.609.010,005,Einwohner in Köln,2009,609,Chorweiler,10,Einwohner,12986.0
010.005.2009.610.010,005,Einwohner in Köln,2009,610,Blumenberg,10,Einwohner,5894.0
010.005.2009.611.010,005,Einwohner in Köln,2009,611,Roggendorf/Thenhoven,10,Einwohner,3839.0
010.005.2009.612.010,005,Einwohner in Köln,2009,612,Worringen,10,Einwohner,9215.0
010.005.2009.701.010,005,Einwohner in Köln,2009,701,Poll,10,Einwohner,11141.0
010.005.2009.702.010,005,Einwohner in Köln,2009,702,Westhoven,10,Einwohner,4604.0
010.005.2009.703.010,005,Einwohner in Köln,2009,703,Ensen,10,Einwohner,6860.0
010.005.2009.704.010,005,Einwohner in Köln,2009,704,Gremberghoven,10,Einwohner,2842.0
010.005.2009.705.010,005,Einwohner in Köln,2009,705,Eil,10,Einwohner,8813.0
010.005.2009.706.010,005,Einwohner in Köln,2009,706,Porz,10,Einwohner,13785.0
010.005.2009.707.010,005,Einwohner in Köln,2009,707,Urbach,10,Einwohner,11970.0
010.005.2009.708.010,005,Einwohner in Köln,2009,708,Elsdorf,10,Einwohner,1480.0
010.005.2009.709.010,005,Einwohner in Köln,2009,709,Grengel,10,Einwohner,5202.0
010.005.2009.710.010,005,Einwohner in Köln,2009,710,Wahnheide,10,Einwohner,7638.0
010.005.2009.711.010,005,Einwohner in Köln,2009,711,Wahn,10,Einwohner,6076.0
010.005.2009.712.010,005,Einwohner in Köln,2009,712,Lind,10,Einwohner,3378.0
010.005.2009.713.010,005,Einwohner in Köln,2009,713,Libur,10,Einwohner,1106.0
010.005.2009.714.010,005,Einwohner in Köln,2009,714,Zündorf,10,Einwohner,12060.0
010.005.2009.715.010,005,Einwohner in Köln,2009,715,Langel,10,Einwohner,3201.0
010.005.2009.716.010,005,Einwohner in Köln,2009,716,Finkenberg,10,Einwohner,6377.0
010.005.2009.801.010,005,Einwohner in Köln,2009,801,Humboldt/Gremberg,10,Einwohner,14835.0
010.005.2009.802.010,005,Einwohner in Köln,2009,802,Kalk,10,Einwohner,21192.0
010.005.2009.803.010,005,Einwohner in Köln,2009,803,Vingst,10,Einwohner,11558.0
010.005.2009.804.010,005,Einwohner in Köln,2009,804,Höhenberg,10,Einwohner,11936.0
010.005.2009.805.010,005,Einwohner in Köln,2009,805,Ostheim,10,Einwohner,10720.0
010.005.2009.806.010,005,Einwohner in Köln,2009,806,Merheim,10,Einwohner,9540.0
010.005.2009.807.010,005,Einwohner in Köln,2009,807,Brück,10,Einwohner,9734.0
010.005.2009.808.010,005,Einwohner in Köln,2009,808,Rath/Heumar,10,Einwohner,10957.0
010.005.2009.809.010,005,Einwohner in Köln,2009,809,Neubrück,10,Einwohner,8573.0
010.005.2009.901.010,005,Einwohner in Köln,2009,901,Mülheim,10,Einwohner,41021.0
010.005.2009.902.010,005,Einwohner in Köln,2009,902,Buchforst,10,Einwohner,7273.0
010.005.2009.903.010,005,Einwohner in Köln,2009,903,Buchheim,10,Einwohner,12411.0
010.005.2009.904.010,005,Einwohner in Köln,2009,904,Holweide,10,Einwohner,20747.0
010.005.2009.905.010,005,Einwohner in Köln,2009,905,Dellbrück,10,Einwohner,21345.0
010.005.2009.906.010,005,Einwohner in Köln,2009,906,Höhenhaus,10,Einwohner,14778.0
010.005.2009.907.010,005,Einwohner in Köln,2009,907,Dünnwald,10,Einwohner,11685.0
010.005.2009.908.010,005,Einwohner in Köln,2009,908,Stammheim,10,Einwohner,7359.0
010.005.2009.909.010,005,Einwohner in Köln,2009,909,Flittard,10,Einwohner,7800.0
010.005.2010.000.010,005,Einwohner in Köln,2010,000,Stadt Köln,10,Einwohner,1027504.0
010.005.2010.001.010,005,Einwohner in Köln,2010,001,Innenstadt,10,Einwohner,126853.0
010.005.2010.002.010,005,Einwohner in Köln,2010,002,Rodenkirchen,10,Einwohner,101362.0
010.005.2010.003.010,005,Einwohner in Köln,2010,003,Lindenthal,10,Einwohner,139452.0
010.005.2010.004.010,005,Einwohner in Köln,2010,004,Ehrenfeld,10,Einwohner,103771.0
010.005.2010.005.010,005,Einwohner in Köln,2010,005,Nippes,10,Einwohner,112454.0
010.005.2010.006.010,005,Einwohner in Köln,2010,006,Chorweiler,10,Einwohner,80188.0
010.005.2010.007.010,005,Einwohner in Köln,2010,007,Porz,10,Einwohner,107469.0
010.005.2010.008.010,005,Einwohner in Köln,2010,008,Kalk,10,Einwohner,111274.0
010.005.2010.009.010,005,Einwohner in Köln,2010,009,Mülheim,10,Einwohner,144681.0
010.005.2010.101.010,005,Einwohner in Köln,2010,101,Altstadt/Süd,10,Einwohner,27182.0
010.005.2010.102.010,005,Einwohner in Köln,2010,102,Neustadt/Süd,10,Einwohner,37939.0
010.005.2010.103.010,005,Einwohner in Köln,2010,103,Altstadt/Nord,10,Einwohner,18025.0
010.005.2010.104.010,005,Einwohner in Köln,2010,104,Neustadt/Nord,10,Einwohner,28512.0
010.005.2010.105.010,005,Einwohner in Köln,2010,105,Deutz,10,Einwohner,15195.0
010.005.2010.201.010,005,Einwohner in Köln,2010,201,Bayenthal,10,Einwohner,8747.0
010.005.2010.202.010,005,Einwohner in Köln,2010,202,Marienburg,10,Einwohner,5530.0
010.005.2010.203.010,005,Einwohner in Köln,2010,203,Raderberg,10,Einwohner,5641.0
010.005.2010.204.010,005,Einwohner in Köln,2010,204,Raderthal,10,Einwohner,4806.0
010.005.2010.205.010,005,Einwohner in Köln,2010,205,Zollstock,10,Einwohner,21047.0
010.005.2010.206.010,005,Einwohner in Köln,2010,206,Rondorf,10,Einwohner,9526.0
010.005.2010.207.010,005,Einwohner in Köln,2010,207,Hahnwald,10,Einwohner,2079.0
010.005.2010.208.010,005,Einwohner in Köln,2010,208,Rodenkirchen,10,Einwohner,15698.0
010.005.2010.209.010,005,Einwohner in Köln,2010,209,Weiß,10,Einwohner,5861.0
010.005.2010.210.010,005,Einwohner in Köln,2010,210,Sürth,10,Einwohner,10395.0
010.005.2010.211.010,005,Einwohner in Köln,2010,211,Godorf,10,Einwohner,2289.0
010.005.2010.212.010,005,Einwohner in Köln,2010,212,Immendorf,10,Einwohner,2026.0
010.005.2010.213.010,005,Einwohner in Köln,2010,213,Meschenich,10,Einwohner,7717.0
010.005.2010.301.010,005,Einwohner in Köln,2010,301,Klettenberg,10,Einwohner,10537.0
010.005.2010.302.010,005,Einwohner in Köln,2010,302,Sülz,10,Einwohner,35330.0
010.005.2010.303.010,005,Einwohner in Köln,2010,303,Lindenthal,10,Einwohner,29504.0
010.005.2010.304.010,005,Einwohner in Köln,2010,304,Braunsfeld,10,Einwohner,10524.0
010.005.2010.305.010,005,Einwohner in Köln,2010,305,Müngersdorf,10,Einwohner,7888.0
010.005.2010.306.010,005,Einwohner in Köln,2010,306,Junkersdorf,10,Einwohner,12786.0
010.005.2010.307.010,005,Einwohner in Köln,2010,307,Weiden,10,Einwohner,16328.0
010.005.2010.308.010,005,Einwohner in Köln,2010,308,Lövenich,10,Einwohner,8531.0
010.005.2010.309.010,005,Einwohner in Köln,2010,309,Widdersdorf,10,Einwohner,8024.0
010.005.2010.401.010,005,Einwohner in Köln,2010,401,Ehrenfeld,10,Einwohner,35654.0
010.005.2010.402.010,005,Einwohner in Köln,2010,402,Neuehrenfeld,10,Einwohner,23364.0
010.005.2010.403.010,005,Einwohner in Köln,2010,403,Bickendorf,10,Einwohner,16304.0
010.005.2010.404.010,005,Einwohner in Köln,2010,404,Vogelsang,10,Einwohner,8134.0
010.005.2010.405.010,005,Einwohner in Köln,2010,405,Bocklemünd/Mengenich,10,Einwohner,10398.0
010.005.2010.406.010,005,Einwohner in Köln,2010,406,Ossendorf,10,Einwohner,9917.0
010.005.2010.501.010,005,Einwohner in Köln,2010,501,Nippes,10,Einwohner,34533.0
010.005.2010.502.010,005,Einwohner in Köln,2010,502,Mauenheim,10,Einwohner,5655.0
010.005.2010.503.010,005,Einwohner in Köln,2010,503,Riehl,10,Einwohner,11211.0
010.005.2010.504.010,005,Einwohner in Köln,2010,504,Niehl,10,Einwohner,18842.0
010.005.2010.505.010,005,Einwohner in Köln,2010,505,Weidenpesch,10,Einwohner,13604.0
010.005.2010.506.010,005,Einwohner in Köln,2010,506,Longerich,10,Einwohner,13503.0
010.005.2010.507.010,005,Einwohner in Köln,2010,507,Bilderstöckchen,10,Einwohner,15106.0
010.005.2010.601.010,005,Einwohner in Köln,2010,601,Merkenich,10,Einwohner,5691.0
010.005.2010.602.010,005,Einwohner in Köln,2010,602,Fühlingen,10,Einwohner,2112.0
010.005.2010.603.010,005,Einwohner in Köln,2010,603,Seeberg,10,Einwohner,11276.0
010.005.2010.604.010,005,Einwohner in Köln,2010,604,Heimersdorf,10,Einwohner,5839.0
010.005.2010.605.010,005,Einwohner in Köln,2010,605,Lindweiler,10,Einwohner,3386.0
010.005.2010.606.010,005,Einwohner in Köln,2010,606,Pesch,10,Einwohner,7621.0
010.005.2010.607.010,005,Einwohner in Köln,2010,607,Esch/Auweiler,10,Einwohner,6443.0
010.005.2010.608.010,005,Einwohner in Köln,2010,608,Volkhoven/Weiler,10,Einwohner,6000.0
