Produktbereich;Produktbereichsbezeichnung;Teilplan;Teilplanbezeichnung;Teilpanzeile;Ist 2010;Plan 2011;Plan 2012;Plan 2013;Plan 2014;Plan 2015
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;08 - Auszahlungen für Baumaßnahmen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;15.300;112.000;452.000;207.000;155.000;167.000
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;10 - Auszahlung für den Erwerb von Finanzanlagen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;11 - Auszahlung von aktivierbaren Zuwendungen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;13 - Summe investive Auszahlungen;15.300;112.000;452.000;207.000;155.000;167.000
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;14 - Saldo Investitionstätigkeit;84.683;-112.000;-452.000;-207.000;-155.000;-167.000
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;15 - Aufnahme von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;18 - Tilgung von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;19 - Gewährung von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0202;Gewerbewesen;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0202;Gewerbewesen;02 - Einzahlung aus der Veräußerung von Sachanlagen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0202;Gewerbewesen;03 - Einzahlung aus Veräußerung Finanzanlagen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0202;Gewerbewesen;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
02;Sicherheit und Ordnung;0202;Gewerbewesen;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
02;Sicherheit und Ordnung;0202;Gewerbewesen;06 - Summe investive Einzahlungen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0202;Gewerbewesen;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
02;Sicherheit und Ordnung;0202;Gewerbewesen;08 - Auszahlungen für Baumaßnahmen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0202;Gewerbewesen;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;5.726;9.000;9.000;9.000;9.000;9.000
02;Sicherheit und Ordnung;0202;Gewerbewesen;10 - Auszahlung für den Erwerb von Finanzanlagen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0202;Gewerbewesen;11 - Auszahlung von aktivierbaren Zuwendungen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0202;Gewerbewesen;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0202;Gewerbewesen;13 - Summe investive Auszahlungen;5.726;9.000;9.000;9.000;9.000;9.000
02;Sicherheit und Ordnung;0202;Gewerbewesen;14 - Saldo Investitionstätigkeit;-5.726;-9.000;-9.000;-9.000;-9.000;-9.000
02;Sicherheit und Ordnung;0202;Gewerbewesen;15 - Aufnahme von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0202;Gewerbewesen;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0202;Gewerbewesen;18 - Tilgung von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0202;Gewerbewesen;19 - Gewährung von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0203;Märkte;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0203;Märkte;02 - Einzahlung aus der Veräußerung von Sachanlagen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0203;Märkte;03 - Einzahlung aus Veräußerung Finanzanlagen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0203;Märkte;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
02;Sicherheit und Ordnung;0203;Märkte;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
02;Sicherheit und Ordnung;0203;Märkte;06 - Summe investive Einzahlungen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0203;Märkte;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
02;Sicherheit und Ordnung;0203;Märkte;08 - Auszahlungen für Baumaßnahmen;221.444;60.000;417.000;60.000;60.000;60.000
02;Sicherheit und Ordnung;0203;Märkte;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;11.906;13.000;76.000;13.000;13.000;13.000
02;Sicherheit und Ordnung;0203;Märkte;10 - Auszahlung für den Erwerb von Finanzanlagen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0203;Märkte;11 - Auszahlung von aktivierbaren Zuwendungen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0203;Märkte;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0203;Märkte;13 - Summe investive Auszahlungen;233.350;73.000;493.000;73.000;73.000;73.000
02;Sicherheit und Ordnung;0203;Märkte;14 - Saldo Investitionstätigkeit;-233.350;-73.000;-493.000;-73.000;-73.000;-73.000
02;Sicherheit und Ordnung;0203;Märkte;15 - Aufnahme von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0203;Märkte;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0203;Märkte;18 - Tilgung von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0203;Märkte;19 - Gewährung von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0204;Verkehrs- u. Kfz.-Wesen;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0204;Verkehrs- u. Kfz.-Wesen;02 - Einzahlung aus der Veräußerung von Sachanlagen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0204;Verkehrs- u. Kfz.-Wesen;03 - Einzahlung aus Veräußerung Finanzanlagen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0204;Verkehrs- u. Kfz.-Wesen;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
02;Sicherheit und Ordnung;0204;Verkehrs- u. Kfz.-Wesen;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
02;Sicherheit und Ordnung;0204;Verkehrs- u. Kfz.-Wesen;06 - Summe investive Einzahlungen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0204;Verkehrs- u. Kfz.-Wesen;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
02;Sicherheit und Ordnung;0204;Verkehrs- u. Kfz.-Wesen;08 - Auszahlungen für Baumaßnahmen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0204;Verkehrs- u. Kfz.-Wesen;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;8.505;21.000;21.000;21.000;21.000;21.000
02;Sicherheit und Ordnung;0204;Verkehrs- u. Kfz.-Wesen;10 - Auszahlung für den Erwerb von Finanzanlagen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0204;Verkehrs- u. Kfz.-Wesen;11 - Auszahlung von aktivierbaren Zuwendungen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0204;Verkehrs- u. Kfz.-Wesen;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0204;Verkehrs- u. Kfz.-Wesen;13 - Summe investive Auszahlungen;8.505;21.000;21.000;21.000;21.000;21.000
02;Sicherheit und Ordnung;0204;Verkehrs- u. Kfz.-Wesen;14 - Saldo Investitionstätigkeit;-8.505;-21.000;-21.000;-21.000;-21.000;-21.000
02;Sicherheit und Ordnung;0204;Verkehrs- u. Kfz.-Wesen;15 - Aufnahme von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0204;Verkehrs- u. Kfz.-Wesen;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0204;Verkehrs- u. Kfz.-Wesen;18 - Tilgung von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0204;Verkehrs- u. Kfz.-Wesen;19 - Gewährung von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0205;Verkehrsüberwachung;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0205;Verkehrsüberwachung;02 - Einzahlung aus der Veräußerung von Sachanlagen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0205;Verkehrsüberwachung;03 - Einzahlung aus Veräußerung Finanzanlagen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0205;Verkehrsüberwachung;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
02;Sicherheit und Ordnung;0205;Verkehrsüberwachung;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
02;Sicherheit und Ordnung;0205;Verkehrsüberwachung;06 - Summe investive Einzahlungen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0205;Verkehrsüberwachung;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
02;Sicherheit und Ordnung;0205;Verkehrsüberwachung;08 - Auszahlungen für Baumaßnahmen;166.574;26.000;26.000;26.000;26.000;26.000
02;Sicherheit und Ordnung;0205;Verkehrsüberwachung;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;173.237;228.000;844.000;644.000;350.000;350.000
02;Sicherheit und Ordnung;0205;Verkehrsüberwachung;10 - Auszahlung für den Erwerb von Finanzanlagen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0205;Verkehrsüberwachung;11 - Auszahlung von aktivierbaren Zuwendungen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0205;Verkehrsüberwachung;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0205;Verkehrsüberwachung;13 - Summe investive Auszahlungen;339.810;254.000;870.000;670.000;376.000;376.000
02;Sicherheit und Ordnung;0205;Verkehrsüberwachung;14 - Saldo Investitionstätigkeit;-339.810;-254.000;-870.000;-670.000;-376.000;-376.000
02;Sicherheit und Ordnung;0205;Verkehrsüberwachung;15 - Aufnahme von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0205;Verkehrsüberwachung;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0205;Verkehrsüberwachung;18 - Tilgung von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0205;Verkehrsüberwachung;19 - Gewährung von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0206;Verbraucherschutz und Veterinäraufsicht ;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0206;Verbraucherschutz und Veterinäraufsicht ;02 - Einzahlung aus der Veräußerung von Sachanlagen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0206;Verbraucherschutz und Veterinäraufsicht ;03 - Einzahlung aus Veräußerung Finanzanlagen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0206;Verbraucherschutz und Veterinäraufsicht ;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
02;Sicherheit und Ordnung;0206;Verbraucherschutz und Veterinäraufsicht ;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
02;Sicherheit und Ordnung;0206;Verbraucherschutz und Veterinäraufsicht ;06 - Summe investive Einzahlungen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0206;Verbraucherschutz und Veterinäraufsicht ;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
02;Sicherheit und Ordnung;0206;Verbraucherschutz und Veterinäraufsicht ;08 - Auszahlungen für Baumaßnahmen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0206;Verbraucherschutz und Veterinäraufsicht ;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;108.512;20.200;86.900;15.400;18.700;13.700
02;Sicherheit und Ordnung;0206;Verbraucherschutz und Veterinäraufsicht ;10 - Auszahlung für den Erwerb von Finanzanlagen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0206;Verbraucherschutz und Veterinäraufsicht ;11 - Auszahlung von aktivierbaren Zuwendungen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0206;Verbraucherschutz und Veterinäraufsicht ;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0206;Verbraucherschutz und Veterinäraufsicht ;13 - Summe investive Auszahlungen;108.512;20.200;86.900;15.400;18.700;13.700
02;Sicherheit und Ordnung;0206;Verbraucherschutz und Veterinäraufsicht ;14 - Saldo Investitionstätigkeit;-108.512;-20.200;-86.900;-15.400;-18.700;-13.700
02;Sicherheit und Ordnung;0206;Verbraucherschutz und Veterinäraufsicht ;15 - Aufnahme von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0206;Verbraucherschutz und Veterinäraufsicht ;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0206;Verbraucherschutz und Veterinäraufsicht ;18 - Tilgung von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0206;Verbraucherschutz und Veterinäraufsicht ;19 - Gewährung von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0207;Einwohnerangelegenheiten;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0207;Einwohnerangelegenheiten;02 - Einzahlung aus der Veräußerung von Sachanlagen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0207;Einwohnerangelegenheiten;03 - Einzahlung aus Veräußerung Finanzanlagen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0207;Einwohnerangelegenheiten;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
02;Sicherheit und Ordnung;0207;Einwohnerangelegenheiten;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
02;Sicherheit und Ordnung;0207;Einwohnerangelegenheiten;06 - Summe investive Einzahlungen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0207;Einwohnerangelegenheiten;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
02;Sicherheit und Ordnung;0207;Einwohnerangelegenheiten;08 - Auszahlungen für Baumaßnahmen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0207;Einwohnerangelegenheiten;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;3.600;27.000;150.000;120.000;120.000;120.000
02;Sicherheit und Ordnung;0207;Einwohnerangelegenheiten;10 - Auszahlung für den Erwerb von Finanzanlagen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0207;Einwohnerangelegenheiten;11 - Auszahlung von aktivierbaren Zuwendungen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0207;Einwohnerangelegenheiten;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0207;Einwohnerangelegenheiten;13 - Summe investive Auszahlungen;3.600;27.000;150.000;120.000;120.000;120.000
02;Sicherheit und Ordnung;0207;Einwohnerangelegenheiten;14 - Saldo Investitionstätigkeit;-3.600;-27.000;-150.000;-120.000;-120.000;-120.000
02;Sicherheit und Ordnung;0207;Einwohnerangelegenheiten;15 - Aufnahme von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0207;Einwohnerangelegenheiten;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0207;Einwohnerangelegenheiten;18 - Tilgung von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0207;Einwohnerangelegenheiten;19 - Gewährung von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0208;Personenstandswesen;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;1.973;0;0;0;0;0
02;Sicherheit und Ordnung;0208;Personenstandswesen;02 - Einzahlung aus der Veräußerung von Sachanlagen;986;0;0;0;0;0
02;Sicherheit und Ordnung;0208;Personenstandswesen;03 - Einzahlung aus Veräußerung Finanzanlagen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0208;Personenstandswesen;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
02;Sicherheit und Ordnung;0208;Personenstandswesen;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
02;Sicherheit und Ordnung;0208;Personenstandswesen;06 - Summe investive Einzahlungen;2.959;0;0;0;0;0
02;Sicherheit und Ordnung;0208;Personenstandswesen;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
02;Sicherheit und Ordnung;0208;Personenstandswesen;08 - Auszahlungen für Baumaßnahmen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0208;Personenstandswesen;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;40.570;37.000;37.000;37.000;37.000;37.000
02;Sicherheit und Ordnung;0208;Personenstandswesen;10 - Auszahlung für den Erwerb von Finanzanlagen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0208;Personenstandswesen;11 - Auszahlung von aktivierbaren Zuwendungen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0208;Personenstandswesen;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0208;Personenstandswesen;13 - Summe investive Auszahlungen;40.570;37.000;37.000;37.000;37.000;37.000
02;Sicherheit und Ordnung;0208;Personenstandswesen;14 - Saldo Investitionstätigkeit;-37.611;-37.000;-37.000;-37.000;-37.000;-37.000
02;Sicherheit und Ordnung;0208;Personenstandswesen;15 - Aufnahme von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0208;Personenstandswesen;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0208;Personenstandswesen;18 - Tilgung von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0208;Personenstandswesen;19 - Gewährung von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0209;Ausländerangelegenheiten;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;0;2.000;2.000;2.000;2.000;2.000
02;Sicherheit und Ordnung;0209;Ausländerangelegenheiten;02 - Einzahlung aus der Veräußerung von Sachanlagen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0209;Ausländerangelegenheiten;03 - Einzahlung aus Veräußerung Finanzanlagen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0209;Ausländerangelegenheiten;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
02;Sicherheit und Ordnung;0209;Ausländerangelegenheiten;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
02;Sicherheit und Ordnung;0209;Ausländerangelegenheiten;06 - Summe investive Einzahlungen;0;2.000;2.000;2.000;2.000;2.000
02;Sicherheit und Ordnung;0209;Ausländerangelegenheiten;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
02;Sicherheit und Ordnung;0209;Ausländerangelegenheiten;08 - Auszahlungen für Baumaßnahmen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0209;Ausländerangelegenheiten;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;62.490;213.500;56.000;41.000;106.000;41.000
02;Sicherheit und Ordnung;0209;Ausländerangelegenheiten;10 - Auszahlung für den Erwerb von Finanzanlagen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0209;Ausländerangelegenheiten;11 - Auszahlung von aktivierbaren Zuwendungen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0209;Ausländerangelegenheiten;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0209;Ausländerangelegenheiten;13 - Summe investive Auszahlungen;62.490;213.500;56.000;41.000;106.000;41.000
02;Sicherheit und Ordnung;0209;Ausländerangelegenheiten;14 - Saldo Investitionstätigkeit;-62.490;-211.500;-54.000;-39.000;-104.000;-39.000
02;Sicherheit und Ordnung;0209;Ausländerangelegenheiten;15 - Aufnahme von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0209;Ausländerangelegenheiten;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0209;Ausländerangelegenheiten;18 - Tilgung von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0209;Ausländerangelegenheiten;19 - Gewährung von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0210;Statistik und Informationsmanagement;01 - Einzahlung aus Zuwendungen für Investitionsmaßnahmen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0210;Statistik und Informationsmanagement;02 - Einzahlung aus der Veräußerung von Sachanlagen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0210;Statistik und Informationsmanagement;03 - Einzahlung aus Veräußerung Finanzanlagen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0210;Statistik und Informationsmanagement;04 - Einzahlung aus Beiträgen nd ähnl. Entgelten;0;0;0;0;0;0
02;Sicherheit und Ordnung;0210;Statistik und Informationsmanagement;05 - Einzahlung sonstige Investitionseinzahlung;0;0;0;0;0;0
02;Sicherheit und Ordnung;0210;Statistik und Informationsmanagement;06 - Summe investive Einzahlungen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0210;Statistik und Informationsmanagement;07 - Auszahlungen für Erwerb v. Grundstücken und Gebäuden;0;0;0;0;0;0
02;Sicherheit und Ordnung;0210;Statistik und Informationsmanagement;08 - Auszahlungen für Baumaßnahmen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0210;Statistik und Informationsmanagement;09 - Auszahlung für den Erwerb von bewegl. Anlagevermögen;28.640;15.000;15.000;15.000;15.000;15.000
02;Sicherheit und Ordnung;0210;Statistik und Informationsmanagement;10 - Auszahlung für den Erwerb von Finanzanlagen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0210;Statistik und Informationsmanagement;11 - Auszahlung von aktivierbaren Zuwendungen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0210;Statistik und Informationsmanagement;12 - Auszahlung für sonst. Investitionsauszahlungen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0210;Statistik und Informationsmanagement;13 - Summe investive Auszahlungen;28.640;15.000;15.000;15.000;15.000;15.000
02;Sicherheit und Ordnung;0210;Statistik und Informationsmanagement;14 - Saldo Investitionstätigkeit;-28.640;-15.000;-15.000;-15.000;-15.000;-15.000
02;Sicherheit und Ordnung;0210;Statistik und Informationsmanagement;15 - Aufnahme von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0210;Statistik und Informationsmanagement;16 - Rückflüsse von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0210;Statistik und Informationsmanagement;18 - Tilgung von Darlehen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0210;Statistik und Informationsmanagement;19 - Gewährung von Darlehen;0;0;0;0;0;0
