Produktbereich;PB_BEZ;Teilplan;PG_BEZ;Bezirk;Bezeichnung;Teilplanzeile;Ergebnis 2010;Plan 2011;Plan 2012;Plan 2013;Plan 2014;Plan 2015
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;6;Chorweiler;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);820.135;791.458;854.270;915.674;955.076;990.608
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;6;Chorweiler;22 = ordentliches Jahresergebnis (18 und 21);820.135;791.458;854.270;915.674;955.076;990.608
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;6;Chorweiler;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);820.135;791.458;854.270;915.674;955.076;990.608
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;6;Chorweiler;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);52.152;36.433;73.511;73.247;73.247;73.247
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;6;Chorweiler;28 = Jahresergebnis;872.287;827.891;927.781;988.921;1.028.323;1.063.855
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;7;Porz;02 - Zuwendungen und allg. Umlagen;0;0;-1.000;-1.000;-1.000;-1.000
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;7;Porz;05 - privatrechtl. Leistungsentgelte;-11.919;-30.000;-30.000;-30.000;-30.000;-30.000
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;7;Porz;06 - Kostenerstattungen und Umlagen;-15;0;0;0;0;0
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;7;Porz;07 - sonstige ordentliche Erträge;-1.932;-9.600;-8.600;-8.600;-8.600;-8.600
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;7;Porz;10 = ordentliche Erträge;-13.865;-39.600;-39.600;-39.600;-39.600;-39.600
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;7;Porz;11 - Personalaufwendungen;513.832;707.672;796.582;876.173;921.967;962.111
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;7;Porz;13 - Aufwendungen für Sach- und Dienstleistungen;28.032;69.790;51.530;51.530;51.530;51.530
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;7;Porz;14 - Bilanzielle Abschreibungen;13.482;24.018;21.065;21.065;21.065;21.065
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;7;Porz;16 - sonstige ordentl. Aufwendungen;473.941;336.811;253.046;251.046;251.046;251.046
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;7;Porz;17 = ordentliche Aufwendungen;1.029.287;1.138.292;1.122.224;1.199.814;1.245.609;1.285.752
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;7;Porz;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);1.015.421;1.098.692;1.082.624;1.160.214;1.206.009;1.246.152
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;7;Porz;22 = ordentliches Jahresergebnis (18 und 21);1.015.421;1.098.692;1.082.624;1.160.214;1.206.009;1.246.152
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;7;Porz;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);1.015.421;1.098.692;1.082.624;1.160.214;1.206.009;1.246.152
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;7;Porz;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);88.996;64.653;106.571;106.198;106.198;106.198
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;7;Porz;28 = Jahresergebnis;1.104.417;1.163.346;1.189.195;1.266.412;1.312.207;1.352.350
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;8;Kalk;05 - privatrechtl. Leistungsentgelte;0;0;0;0;0;0
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;8;Kalk;06 - Kostenerstattungen und Umlagen;-97;0;0;0;0;0
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;8;Kalk;07 - sonstige ordentliche Erträge;-22.349;-15.700;-14.700;-14.700;-14.700;-14.700
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;8;Kalk;10 = ordentliche Erträge;-22.446;-15.700;-14.700;-14.700;-14.700;-14.700
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;8;Kalk;11 - Personalaufwendungen;655.668;561.025;660.284;725.435;764.592;799.481
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;8;Kalk;13 - Aufwendungen für Sach- und Dienstleistungen;17.673;43.630;29.870;29.870;29.870;29.870
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;8;Kalk;14 - Bilanzielle Abschreibungen;9.468;16.764;9.795;9.795;9.795;9.795
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;8;Kalk;16 - sonstige ordentl. Aufwendungen;183.552;214.336;202.225;200.225;200.225;200.225
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;8;Kalk;17 = ordentliche Aufwendungen;866.361;835.755;902.173;965.324;1.004.481;1.039.371
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;8;Kalk;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);843.914;820.055;887.473;950.624;989.781;1.024.671
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;8;Kalk;22 = ordentliches Jahresergebnis (18 und 21);843.914;820.055;887.473;950.624;989.781;1.024.671
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;8;Kalk;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);843.914;820.055;887.473;950.624;989.781;1.024.671
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;8;Kalk;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);61.065;42.284;75.852;75.587;75.587;75.587
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;8;Kalk;28 = Jahresergebnis;904.980;862.339;963.325;1.026.211;1.065.368;1.100.258
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;9;Mühlheim;02 - Zuwendungen und allg. Umlagen;-50;0;0;0;0;0
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;9;Mühlheim;05 - privatrechtl. Leistungsentgelte;0;0;0;0;0;0
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;9;Mühlheim;06 - Kostenerstattungen und Umlagen;-30;0;0;0;0;0
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;9;Mühlheim;07 - sonstige ordentliche Erträge;-2.737;-1.000;-1.000;-1.000;-1.000;-1.000
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;9;Mühlheim;10 = ordentliche Erträge;-2.816;-1.000;-1.000;-1.000;-1.000;-1.000
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;9;Mühlheim;11 - Personalaufwendungen;496.791;438.764;598.855;658.167;693.761;725.465
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;9;Mühlheim;13 - Aufwendungen für Sach- und Dienstleistungen;4.812;43.200;20.440;20.440;20.440;20.440
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;9;Mühlheim;14 - Bilanzielle Abschreibungen;11.148;20.302;9.934;9.934;9.934;9.934
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;9;Mühlheim;16 - sonstige ordentl. Aufwendungen;234.182;263.205;240.765;238.765;238.765;238.765
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;9;Mühlheim;17 = ordentliche Aufwendungen;746.933;765.472;869.994;927.306;962.900;994.605
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;9;Mühlheim;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);744.117;764.472;868.994;926.306;961.900;993.605
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;9;Mühlheim;22 = ordentliches Jahresergebnis (18 und 21);744.117;764.472;868.994;926.306;961.900;993.605
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;9;Mühlheim;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);744.117;764.472;868.994;926.306;961.900;993.605
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;9;Mühlheim;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);64.739;49.339;86.604;86.303;86.303;86.303
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;9;Mühlheim;28 = Jahresergebnis;808.856;813.811;955.598;1.012.609;1.048.203;1.079.908
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;1;Innenstadt;11 - Personalaufwendungen;167.913;152.042;159.367;176.052;183.583;189.489
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;1;Innenstadt;16 - sonstige ordentl. Aufwendungen;25.791;28.651;26.594;26.594;26.594;26.594
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;1;Innenstadt;17 = ordentliche Aufwendungen;193.704;180.693;185.961;202.645;210.177;216.083
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;1;Innenstadt;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);193.704;180.693;185.961;202.645;210.177;216.083
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;1;Innenstadt;22 = ordentliches Jahresergebnis (18 und 21);193.704;180.693;185.961;202.645;210.177;216.083
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;1;Innenstadt;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);193.704;180.693;185.961;202.645;210.177;216.083
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;1;Innenstadt;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);2.611;7.937;2.671;2.671;2.671;2.671
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;1;Innenstadt;28 = Jahresergebnis;196.315;188.630;188.632;205.317;212.848;218.754
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;2;Rodenkirchen;11 - Personalaufwendungen;167.913;158.570;159.367;176.052;183.583;189.489
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;2;Rodenkirchen;16 - sonstige ordentl. Aufwendungen;26.267;29.452;27.338;27.338;27.338;27.338
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;2;Rodenkirchen;17 = ordentliche Aufwendungen;194.180;188.022;186.705;203.389;210.921;216.827
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;2;Rodenkirchen;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);194.180;188.022;186.705;203.389;210.921;216.827
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;2;Rodenkirchen;22 = ordentliches Jahresergebnis (18 und 21);194.180;188.022;186.705;203.389;210.921;216.827
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;2;Rodenkirchen;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);194.180;188.022;186.705;203.389;210.921;216.827
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;2;Rodenkirchen;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);2.684;8.011;2.746;2.746;2.746;2.746
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;2;Rodenkirchen;28 = Jahresergebnis;196.864;196.033;189.451;206.136;213.667;219.573
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;3;Lindenthal;11 - Personalaufwendungen;96.214;164.512;106.245;117.368;122.388;126.326
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;3;Lindenthal;16 - sonstige ordentl. Aufwendungen;37.426;42.290;39.242;39.242;39.242;39.242
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;3;Lindenthal;17 = ordentliche Aufwendungen;133.640;206.802;145.487;156.610;161.630;165.568
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;3;Lindenthal;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);133.640;206.802;145.487;156.610;161.630;165.568
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;3;Lindenthal;22 = ordentliches Jahresergebnis (18 und 21);133.640;206.802;145.487;156.610;161.630;165.568
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;3;Lindenthal;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);133.640;206.802;145.487;156.610;161.630;165.568
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;3;Lindenthal;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);3.855;9.209;3.944;3.944;3.944;3.944
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;3;Lindenthal;28 = Jahresergebnis;137.494;216.011;149.431;160.554;165.574;169.513
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;4;Ehrenfeld;11 - Personalaufwendungen;144.321;155.306;159.367;176.052;183.583;189.489
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;4;Ehrenfeld;16 - sonstige ordentl. Aufwendungen;37.331;42.068;39.047;39.047;39.047;39.047
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;4;Ehrenfeld;17 = ordentliche Aufwendungen;181.652;197.374;198.414;215.099;222.630;228.536
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;4;Ehrenfeld;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);181.652;197.374;198.414;215.099;222.630;228.536
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;4;Ehrenfeld;22 = ordentliches Jahresergebnis (18 und 21);181.652;197.374;198.414;215.099;222.630;228.536
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;4;Ehrenfeld;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);181.652;197.374;198.414;215.099;222.630;228.536
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;4;Ehrenfeld;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);3.835;9.189;3.924;3.924;3.924;3.924
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;4;Ehrenfeld;28 = Jahresergebnis;185.487;206.563;202.338;219.022;226.554;232.460
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;5;Nippes;11 - Personalaufwendungen;167.913;162.959;183.602;202.634;211.181;217.861
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;5;Nippes;16 - sonstige ordentl. Aufwendungen;19.375;21.628;20.081;20.081;20.081;20.081
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;5;Nippes;17 = ordentliche Aufwendungen;187.288;184.586;203.683;222.715;231.262;237.941
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;5;Nippes;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);187.288;184.586;203.683;222.715;231.262;237.941
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;5;Nippes;22 = ordentliches Jahresergebnis (18 und 21);187.288;184.586;203.683;222.715;231.262;237.941
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;5;Nippes;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);187.288;184.586;203.683;222.715;231.262;237.941
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;5;Nippes;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);1.970;7.281;2.016;2.016;2.016;2.016
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;5;Nippes;28 = Jahresergebnis;189.258;191.868;205.699;224.730;233.278;239.957
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;6;Chorweiler;11 - Personalaufwendungen;180.175;158.570;159.367;176.052;183.583;189.489
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;6;Chorweiler;16 - sonstige ordentl. Aufwendungen;19.416;21.635;20.082;20.082;20.082;20.082
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;6;Chorweiler;17 = ordentliche Aufwendungen;199.591;180.204;179.449;196.134;203.665;209.571
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;6;Chorweiler;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);199.591;180.204;179.449;196.134;203.665;209.571
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;6;Chorweiler;22 = ordentliches Jahresergebnis (18 und 21);199.591;180.204;179.449;196.134;203.665;209.571
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;6;Chorweiler;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);199.591;180.204;179.449;196.134;203.665;209.571
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;6;Chorweiler;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);1.971;7.282;2.017;2.017;2.017;2.017
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;6;Chorweiler;28 = Jahresergebnis;201.562;187.486;181.466;198.150;205.682;211.588
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;7;Porz;11 - Personalaufwendungen;167.913;162.959;159.367;176.052;183.583;189.489
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;7;Porz;16 - sonstige ordentl. Aufwendungen;23.861;26.720;24.802;24.802;24.802;24.802
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;7;Porz;17 = ordentliche Aufwendungen;191.774;189.678;184.169;200.854;208.385;214.291
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;7;Porz;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);191.774;189.678;184.169;200.854;208.385;214.291
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;7;Porz;22 = ordentliches Jahresergebnis (18 und 21);191.774;189.678;184.169;200.854;208.385;214.291
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;7;Porz;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);191.774;189.678;184.169;200.854;208.385;214.291
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;7;Porz;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);2.435;7.756;2.491;2.491;2.491;2.491
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;7;Porz;28 = Jahresergebnis;194.208;197.435;186.660;203.345;210.876;216.782
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;8;Kalk;11 - Personalaufwendungen;144.321;155.306;157.855;162.494;167.127;171.831
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;8;Kalk;16 - sonstige ordentl. Aufwendungen;23.847;26.761;24.840;24.840;24.840;24.840
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;8;Kalk;17 = ordentliche Aufwendungen;168.168;182.067;182.695;187.333;191.966;196.670
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;8;Kalk;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);168.168;182.067;182.695;187.333;191.966;196.670
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;8;Kalk;22 = ordentliches Jahresergebnis (18 und 21);168.168;182.067;182.695;187.333;191.966;196.670
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;8;Kalk;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);168.168;182.067;182.695;187.333;191.966;196.670
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;8;Kalk;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);2.438;7.760;2.495;2.495;2.495;2.495
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;8;Kalk;28 = Jahresergebnis;170.606;189.827;185.190;189.828;194.461;199.165
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;9;Mühlheim;11 - Personalaufwendungen;144.321;161.834;159.367;176.051;183.583;189.488
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;9;Mühlheim;16 - sonstige ordentl. Aufwendungen;17.385;19.425;18.032;18.032;18.032;18.032
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;9;Mühlheim;17 = ordentliche Aufwendungen;161.706;181.259;177.399;194.082;201.614;207.519
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;9;Mühlheim;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);161.706;181.259;177.399;194.082;201.614;207.519
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;9;Mühlheim;22 = ordentliches Jahresergebnis (18 und 21);161.706;181.259;177.399;194.082;201.614;207.519
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;9;Mühlheim;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);161.706;181.259;177.399;194.082;201.614;207.519
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;9;Mühlheim;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);1.769;7.076;1.810;1.810;1.810;1.810
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;9;Mühlheim;28 = Jahresergebnis;163.475;188.335;179.209;195.893;203.425;209.330
02;Sicherheit und Ordnung;0204;Verkehrs- u. Kfz.-Wesen;1;Innenstadt;04 - öffentl.rechtl. Leistungsentgelte;-1.092.758;-1.218.623;-1.097.300;-1.097.300;-1.097.300;-1.097.300
02;Sicherheit und Ordnung;0204;Verkehrs- u. Kfz.-Wesen;1;Innenstadt;05 - privatrechtl. Leistungsentgelte;0;0;-5.500;-5.500;-5.500;-5.500
02;Sicherheit und Ordnung;0204;Verkehrs- u. Kfz.-Wesen;1;Innenstadt;10 = ordentliche Erträge;-1.092.758;-1.218.623;-1.102.800;-1.102.800;-1.102.800;-1.102.800
02;Sicherheit und Ordnung;0204;Verkehrs- u. Kfz.-Wesen;1;Innenstadt;11 - Personalaufwendungen;435.284;455.228;370.947;386.092;405.237;421.504
02;Sicherheit und Ordnung;0204;Verkehrs- u. Kfz.-Wesen;1;Innenstadt;13 - Aufwendungen für Sach- und Dienstleistungen;342;3.427;1.000;1.000;1.000;1.000
02;Sicherheit und Ordnung;0204;Verkehrs- u. Kfz.-Wesen;1;Innenstadt;14 - Bilanzielle Abschreibungen;9;3.624;459;459;459;459
02;Sicherheit und Ordnung;0204;Verkehrs- u. Kfz.-Wesen;1;Innenstadt;16 - sonstige ordentl. Aufwendungen;152.488;125.818;161.492;161.492;161.492;161.492
