Produktbereich,PB_BEZ,Teilplan,PG_BEZ,Bezirk,Bezeichnung,Teilplanzeile,Ergebnis 2010,Plan 2011,Plan 2012,Plan 2013,Plan 2014,Plan 2015
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,7,Porz,11 - Personalaufwendungen,513832,707672,796582,876173,921967,962111
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,7,Porz,13 - Aufwendungen für Sach- und Dienstleistungen,28032,69790,51530,51530,51530,51530
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,7,Porz,14 - Bilanzielle Abschreibungen,13482,24018,21065,21065,21065,21065
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,7,Porz,16 - sonstige ordentl. Aufwendungen,473941,336811,253046,251046,251046,251046
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,7,Porz,17 = ordentliche Aufwendungen,1029287,1138292,1122224,1199814,1245609,1285752
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,7,Porz,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),1015421,1098692,1082624,1160214,1206009,1246152
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,7,Porz,22 = ordentliches Jahresergebnis (18 und 21),1015421,1098692,1082624,1160214,1206009,1246152
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,7,Porz,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),1015421,1098692,1082624,1160214,1206009,1246152
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,7,Porz,27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag),88996,64653,106571,106198,106198,106198
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,7,Porz,28 = Jahresergebnis,1104417,1163346,1189195,1266412,1312207,1352350
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,8,Kalk,05 - privatrechtl. Leistungsentgelte,0,0,0,0,0,0
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,8,Kalk,06 - Kostenerstattungen und Umlagen,-97,0,0,0,0,0
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,8,Kalk,07 - sonstige ordentliche Erträge,-22349,-15700,-14700,-14700,-14700,-14700
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,8,Kalk,10 = ordentliche Erträge,-22446,-15700,-14700,-14700,-14700,-14700
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,8,Kalk,11 - Personalaufwendungen,655668,561025,660284,725435,764592,799481
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,8,Kalk,13 - Aufwendungen für Sach- und Dienstleistungen,17673,43630,29870,29870,29870,29870
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,8,Kalk,14 - Bilanzielle Abschreibungen,9468,16764,9795,9795,9795,9795
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,8,Kalk,16 - sonstige ordentl. Aufwendungen,183552,214336,202225,200225,200225,200225
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,8,Kalk,17 = ordentliche Aufwendungen,866361,835755,902173,965324,1004481,1039371
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,8,Kalk,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),843914,820055,887473,950624,989781,1024671
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,8,Kalk,22 = ordentliches Jahresergebnis (18 und 21),843914,820055,887473,950624,989781,1024671
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,8,Kalk,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),843914,820055,887473,950624,989781,1024671
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,8,Kalk,27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag),61065,42284,75852,75587,75587,75587
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,8,Kalk,28 = Jahresergebnis,904980,862339,963325,1026211,1065368,1100258
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,9,Mühlheim,02 - Zuwendungen und allg. Umlagen,-50,0,0,0,0,0
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,9,Mühlheim,05 - privatrechtl. Leistungsentgelte,0,0,0,0,0,0
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,9,Mühlheim,06 - Kostenerstattungen und Umlagen,-30,0,0,0,0,0
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,9,Mühlheim,07 - sonstige ordentliche Erträge,-2737,-1000,-1000,-1000,-1000,-1000
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,9,Mühlheim,10 = ordentliche Erträge,-2816,-1000,-1000,-1000,-1000,-1000
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,9,Mühlheim,11 - Personalaufwendungen,496791,438764,598855,658167,693761,725465
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,9,Mühlheim,13 - Aufwendungen für Sach- und Dienstleistungen,4812,43200,20440,20440,20440,20440
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,9,Mühlheim,14 - Bilanzielle Abschreibungen,11148,20302,9934,9934,9934,9934
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,9,Mühlheim,16 - sonstige ordentl. Aufwendungen,234182,263205,240765,238765,238765,238765
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,9,Mühlheim,17 = ordentliche Aufwendungen,746933,765472,869994,927306,962900,994605
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,9,Mühlheim,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),744117,764472,868994,926306,961900,993605
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,9,Mühlheim,22 = ordentliches Jahresergebnis (18 und 21),744117,764472,868994,926306,961900,993605
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,9,Mühlheim,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),744117,764472,868994,926306,961900,993605
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,9,Mühlheim,27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag),64739,49339,86604,86303,86303,86303
01,Innere Verwaltung,0111,Sonstige Innere Verwaltung,9,Mühlheim,28 = Jahresergebnis,808856,813811,955598,1012609,1048203,1079908
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,1,Innenstadt,11 - Personalaufwendungen,167913,152042,159367,176052,183583,189489
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,1,Innenstadt,16 - sonstige ordentl. Aufwendungen,25791,28651,26594,26594,26594,26594
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,1,Innenstadt,17 = ordentliche Aufwendungen,193704,180693,185961,202645,210177,216083
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,1,Innenstadt,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),193704,180693,185961,202645,210177,216083
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,1,Innenstadt,22 = ordentliches Jahresergebnis (18 und 21),193704,180693,185961,202645,210177,216083
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,1,Innenstadt,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),193704,180693,185961,202645,210177,216083
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,1,Innenstadt,27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag),2611,7937,2671,2671,2671,2671
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,1,Innenstadt,28 = Jahresergebnis,196315,188630,188632,205317,212848,218754
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,2,Rodenkirchen,11 - Personalaufwendungen,167913,158570,159367,176052,183583,189489
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,2,Rodenkirchen,16 - sonstige ordentl. Aufwendungen,26267,29452,27338,27338,27338,27338
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,2,Rodenkirchen,17 = ordentliche Aufwendungen,194180,188022,186705,203389,210921,216827
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,2,Rodenkirchen,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),194180,188022,186705,203389,210921,216827
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,2,Rodenkirchen,22 = ordentliches Jahresergebnis (18 und 21),194180,188022,186705,203389,210921,216827
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,2,Rodenkirchen,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),194180,188022,186705,203389,210921,216827
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,2,Rodenkirchen,27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag),2684,8011,2746,2746,2746,2746
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,2,Rodenkirchen,28 = Jahresergebnis,196864,196033,189451,206136,213667,219573
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,3,Lindenthal,11 - Personalaufwendungen,96214,164512,106245,117368,122388,126326
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,3,Lindenthal,16 - sonstige ordentl. Aufwendungen,37426,42290,39242,39242,39242,39242
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,3,Lindenthal,17 = ordentliche Aufwendungen,133640,206802,145487,156610,161630,165568
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,3,Lindenthal,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),133640,206802,145487,156610,161630,165568
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,3,Lindenthal,22 = ordentliches Jahresergebnis (18 und 21),133640,206802,145487,156610,161630,165568
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,3,Lindenthal,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),133640,206802,145487,156610,161630,165568
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,3,Lindenthal,27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag),3855,9209,3944,3944,3944,3944
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,3,Lindenthal,28 = Jahresergebnis,137494,216011,149431,160554,165574,169513
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,4,Ehrenfeld,11 - Personalaufwendungen,144321,155306,159367,176052,183583,189489
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,4,Ehrenfeld,16 - sonstige ordentl. Aufwendungen,37331,42068,39047,39047,39047,39047
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,4,Ehrenfeld,17 = ordentliche Aufwendungen,181652,197374,198414,215099,222630,228536
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,4,Ehrenfeld,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),181652,197374,198414,215099,222630,228536
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,4,Ehrenfeld,22 = ordentliches Jahresergebnis (18 und 21),181652,197374,198414,215099,222630,228536
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,4,Ehrenfeld,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),181652,197374,198414,215099,222630,228536
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,4,Ehrenfeld,27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag),3835,9189,3924,3924,3924,3924
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,4,Ehrenfeld,28 = Jahresergebnis,185487,206563,202338,219022,226554,232460
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,5,Nippes,11 - Personalaufwendungen,167913,162959,183602,202634,211181,217861
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,5,Nippes,16 - sonstige ordentl. Aufwendungen,19375,21628,20081,20081,20081,20081
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,5,Nippes,17 = ordentliche Aufwendungen,187288,184586,203683,222715,231262,237941
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,5,Nippes,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),187288,184586,203683,222715,231262,237941
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,5,Nippes,22 = ordentliches Jahresergebnis (18 und 21),187288,184586,203683,222715,231262,237941
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,5,Nippes,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),187288,184586,203683,222715,231262,237941
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,5,Nippes,27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag),1970,7281,2016,2016,2016,2016
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,5,Nippes,28 = Jahresergebnis,189258,191868,205699,224730,233278,239957
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,6,Chorweiler,11 - Personalaufwendungen,180175,158570,159367,176052,183583,189489
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,6,Chorweiler,16 - sonstige ordentl. Aufwendungen,19416,21635,20082,20082,20082,20082
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,6,Chorweiler,17 = ordentliche Aufwendungen,199591,180204,179449,196134,203665,209571
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,6,Chorweiler,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),199591,180204,179449,196134,203665,209571
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,6,Chorweiler,22 = ordentliches Jahresergebnis (18 und 21),199591,180204,179449,196134,203665,209571
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,6,Chorweiler,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),199591,180204,179449,196134,203665,209571
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,6,Chorweiler,27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag),1971,7282,2017,2017,2017,2017
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,6,Chorweiler,28 = Jahresergebnis,201562,187486,181466,198150,205682,211588
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,7,Porz,11 - Personalaufwendungen,167913,162959,159367,176052,183583,189489
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,7,Porz,16 - sonstige ordentl. Aufwendungen,23861,26720,24802,24802,24802,24802
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,7,Porz,17 = ordentliche Aufwendungen,191774,189678,184169,200854,208385,214291
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,7,Porz,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),191774,189678,184169,200854,208385,214291
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,7,Porz,22 = ordentliches Jahresergebnis (18 und 21),191774,189678,184169,200854,208385,214291
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,7,Porz,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),191774,189678,184169,200854,208385,214291
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,7,Porz,27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag),2435,7756,2491,2491,2491,2491
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,7,Porz,28 = Jahresergebnis,194208,197435,186660,203345,210876,216782
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,8,Kalk,11 - Personalaufwendungen,144321,155306,157855,162494,167127,171831
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,8,Kalk,16 - sonstige ordentl. Aufwendungen,23847,26761,24840,24840,24840,24840
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,8,Kalk,17 = ordentliche Aufwendungen,168168,182067,182695,187333,191966,196670
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,8,Kalk,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),168168,182067,182695,187333,191966,196670
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,8,Kalk,22 = ordentliches Jahresergebnis (18 und 21),168168,182067,182695,187333,191966,196670
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,8,Kalk,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),168168,182067,182695,187333,191966,196670
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,8,Kalk,27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag),2438,7760,2495,2495,2495,2495
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,8,Kalk,28 = Jahresergebnis,170606,189827,185190,189828,194461,199165
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,9,Mühlheim,11 - Personalaufwendungen,144321,161834,159367,176051,183583,189488
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,9,Mühlheim,16 - sonstige ordentl. Aufwendungen,17385,19425,18032,18032,18032,18032
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,9,Mühlheim,17 = ordentliche Aufwendungen,161706,181259,177399,194082,201614,207519
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,9,Mühlheim,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),161706,181259,177399,194082,201614,207519
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,9,Mühlheim,22 = ordentliches Jahresergebnis (18 und 21),161706,181259,177399,194082,201614,207519
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,9,Mühlheim,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),161706,181259,177399,194082,201614,207519
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,9,Mühlheim,27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag),1769,7076,1810,1810,1810,1810
02,Sicherheit und Ordnung,0201,Allgemeine Sicherheit und Ordnung,9,Mühlheim,28 = Jahresergebnis,163475,188335,179209,195893,203425,209330
02,Sicherheit und Ordnung,0204,Verkehrs- u. Kfz.-Wesen,1,Innenstadt,04 - öffentl.rechtl. Leistungsentgelte,-1092758,-1218623,-1097300,-1097300,-1097300,-1097300
02,Sicherheit und Ordnung,0204,Verkehrs- u. Kfz.-Wesen,1,Innenstadt,05 - privatrechtl. Leistungsentgelte,0,0,-5500,-5500,-5500,-5500
02,Sicherheit und Ordnung,0204,Verkehrs- u. Kfz.-Wesen,1,Innenstadt,10 = ordentliche Erträge,-1092758,-1218623,-1102800,-1102800,-1102800,-1102800
02,Sicherheit und Ordnung,0204,Verkehrs- u. Kfz.-Wesen,1,Innenstadt,11 - Personalaufwendungen,435284,455228,370947,386092,405237,421504
02,Sicherheit und Ordnung,0204,Verkehrs- u. Kfz.-Wesen,1,Innenstadt,13 - Aufwendungen für Sach- und Dienstleistungen,342,3427,1000,1000,1000,1000
02,Sicherheit und Ordnung,0204,Verkehrs- u. Kfz.-Wesen,1,Innenstadt,14 - Bilanzielle Abschreibungen,9,3624,459,459,459,459
02,Sicherheit und Ordnung,0204,Verkehrs- u. Kfz.-Wesen,1,Innenstadt,16 - sonstige ordentl. Aufwendungen,152488,125818,161492,161492,161492,161492
02,Sicherheit und Ordnung,0204,Verkehrs- u. Kfz.-Wesen,1,Innenstadt,17 = ordentliche Aufwendungen,588123,588096,533898,549044,568188,584455
02,Sicherheit und Ordnung,0204,Verkehrs- u. Kfz.-Wesen,1,Innenstadt,18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17),-504636,-630527,-568902,-553756,-534612,-518345
02,Sicherheit und Ordnung,0204,Verkehrs- u. Kfz.-Wesen,1,Innenstadt,22 = ordentliches Jahresergebnis (18 und 21),-504636,-630527,-568902,-553756,-534612,-518345
02,Sicherheit und Ordnung,0204,Verkehrs- u. Kfz.-Wesen,1,Innenstadt,26 = Jahresergebnis vor interner Leistungsver. (22 und 25),-504636,-630527,-568902,-553756,-534612,-518345
02,Sicherheit und Ordnung,0204,Verkehrs- u. Kfz.-Wesen,1,Innenstadt,27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag),39773,32245,38925,38828,38828,38828
02,Sicherheit und Ordnung,0204,Verkehrs- u. Kfz.-Wesen,1,Innenstadt,28 = Jahresergebnis,-464863,-598282,-529977,-514928,-495784,-479516
02,Sicherheit und Ordnung,0204,Verkehrs- u. Kfz.-Wesen,2,Rodenkirchen,04 - öffentl.rechtl. Leistungsentgelte,-252537,-71932,-123255,-123255,-123255,-123255
02,Sicherheit und Ordnung,0204,Verkehrs- u. Kfz.-Wesen,2,Rodenkirchen,10 = ordentliche Erträge,-252537,-71932,-123255,-123255,-123255,-123255
02,Sicherheit und Ordnung,0204,Verkehrs- u. Kfz.-Wesen,2,Rodenkirchen,11 - Personalaufwendungen,123300,125379,115758,120877,126974,132203
02,Sicherheit und Ordnung,0204,Verkehrs- u. Kfz.-Wesen,2,Rodenkirchen,13 - Aufwendungen für Sach- und Dienstleistungen,109,944,1000,1000,1000,1000
02,Sicherheit und Ordnung,0204,Verkehrs- u. Kfz.-Wesen,2,Rodenkirchen,14 - Bilanzielle Abschreibungen,0,998,998,998,998,998
