Produktbereich;Produktbereichsbezeichnung;Teilplan;Teilplanbezeichnung;Teilplanzeile;Ergebnis 2010;Plan 2011;Plan 2012;Plan 2013;Plan 2014;Plan 2015
01;Innere Verwaltung;0107;Rechts- und Versicherungsangelegenheiten;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
01;Innere Verwaltung;0107;Rechts- und Versicherungsangelegenheiten;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);-8003447;-6309272;-6956795;-7533100;-7746671;-7954469
01;Innere Verwaltung;0107;Rechts- und Versicherungsangelegenheiten;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);34699;15703;42112;42112;42112;42112
01;Innere Verwaltung;0107;Rechts- und Versicherungsangelegenheiten;28 = Jahresergebnis;-8038146;-6324974;-6998907;-7575212;-7788783;-7996580
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;02 - Zuwendungen und allg. Umlagen;13286415;100;100;100;100;100
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;03 - sonstige Transfererträge;0;0;0;0;0;0
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;04 - öffentl.rechtl. Leistungsentgelte;21073;313700;313700;313700;313700;313700
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;05 - privatrechtl. Leistungsentgelte;19170589;16257864;17007864;17007864;17007864;17007864
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;06 - Kostenerstattungen und Umlagen;15716;7857;7857;7857;7857;7857
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;07 - sonstige ordentliche Erträge;14527553;8726362;9726362;9726362;9726362;9726362
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;09 - Bestandsveränderungen;0;0;0;0;0;0
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;10 = ordentliche Erträge;47021346;25305883;27055883;27055883;27055883;27055883
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;11 - Personalaufwendungen;6715558;5352526;6020767;6605225;7000412;7366451
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;12 - Versorgungsaufwendungen;0;0;0;0;0;0
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;13 - Aufwendungen für Sach- und Dienstleistungen;8401960;7941674;8373684;8077178;8083613;8083613
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;14 - Bilanzielle Abschreibungen;8763037;3111819;3096639;3106087;3106087;3106087
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;15 - Transferaufwendungen;10751060;1200000;1200000;1200000;1200000;1200000
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;16 - sonstige ordentl. Aufwendungen;6581649;5886051;5833904;5833904;5833904;5833904
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;17 = ordentliche Aufwendungen;41213263;23492070;24524994;24822394;25224016;25590055
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);5808083;1813812;2530889;2233488;1831867;1465828
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;19 - Finanzerträge;45179764;45587050;45593650;45721100;45755070;45753405
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;20 - Zinsen und sonst. Finanzaufwendungen;15016;23000;23000;23000;23000;23000
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;21 = Finanzergebnis (19 und 20);45164748;45564050;45570650;45698100;45732070;45730405
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;22 = ordentliches Jahresergebnis (18 und 21);50972831;47377862;48101539;47931588;47563937;47196233
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;23 - außerordentliche Erträge;0;0;0;0;0;0
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);50972831;47377862;48101539;47931588;47563937;47196233
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);1417994;1106290;1356024;1356024;1356024;1356024
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;28 = Jahresergebnis;49554837;46271573;46745515;46575564;46207913;45840208
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;02 - Zuwendungen und allg. Umlagen;9981;0;0;0;0;0
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;03 - sonstige Transfererträge;3237;0;0;0;0;0
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;04 - öffentl.rechtl. Leistungsentgelte;2315159;1530000;30000;30000;30000;30000
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;05 - privatrechtl. Leistungsentgelte;3783500;2800000;2800000;2800000;2800000;2800000
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;06 - Kostenerstattungen und Umlagen;3078;0;0;0;0;0
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;07 - sonstige ordentliche Erträge;5343439;2805000;4853000;4903000;4953000;5003000
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;09 - Bestandsveränderungen;0;0;0;0;0;0
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;10 = ordentliche Erträge;11458395;7135000;7683000;7733000;7783000;7833000
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;11 - Personalaufwendungen;19156831;19539268;20158991;22038222;23467818;24839838
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;12 - Versorgungsaufwendungen;0;0;0;0;0;0
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;13 - Aufwendungen für Sach- und Dienstleistungen;814720;652816;538800;518800;520800;523800
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;14 - Bilanzielle Abschreibungen;82558;288396;218837;260554;286770;340096
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;15 - Transferaufwendungen;43354;36250;42000;42000;42000;42000
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;16 - sonstige ordentl. Aufwendungen;2997718;3043564;2936374;2936374;2736374;2736374
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;17 = ordentliche Aufwendungen;23095182;23560294;23895002;25795950;27053763;28482108
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);-11636787;-16425294;-16212002;-18062950;-19270763;-20649108
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;19 - Finanzerträge;0;0;0;0;0;0
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;20 - Zinsen und sonst. Finanzaufwendungen;0;0;0;0;0;0
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;21 = Finanzergebnis (19 und 20);0;0;0;0;0;0
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;22 = ordentliches Jahresergebnis (18 und 21);-11636787;-16425294;-16212002;-18062950;-19270763;-20649108
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;23 - außerordentliche Erträge;0;0;0;0;0;0
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);-11636787;-16425294;-16212002;-18062950;-19270763;-20649108
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);3137350;3166676;3485937;3485937;3485937;3485937
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;28 = Jahresergebnis;-14774137;-19591970;-19697939;-21548887;-22756700;-24135045
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;02 - Zuwendungen und allg. Umlagen;525543;0;0;0;0;0
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;03 - sonstige Transfererträge;0;0;0;0;0;0
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;04 - öffentl.rechtl. Leistungsentgelte;0;0;0;0;0;0
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;05 - privatrechtl. Leistungsentgelte;9273;7200;6100;5100;5100;5100
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;06 - Kostenerstattungen und Umlagen;57926;44000;54400;48200;48200;48200
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;07 - sonstige ordentliche Erträge;133155;13749;15535;15535;15535;15535
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;09 - Bestandsveränderungen;0;0;0;0;0;0
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;10 = ordentliche Erträge;725897;64949;76035;68835;68835;68835
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;11 - Personalaufwendungen;6449784;5772299;6621632;7203170;7673706;8132223
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;12 - Versorgungsaufwendungen;0;0;0;0;0;0
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;13 - Aufwendungen für Sach- und Dienstleistungen;1018702;1240453;2213310;1827410;1402410;1282410
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;14 - Bilanzielle Abschreibungen;52009;92400;146007;154403;161784;171533
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;15 - Transferaufwendungen;447250;95600;1250000;5000;5000;5000
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;16 - sonstige ordentl. Aufwendungen;790596;978474;949442;939442;939442;939442
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;17 = ordentliche Aufwendungen;8758342;8179226;11180391;10129424;10182342;10530607
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);-8032445;-8114278;-11104356;-10060589;-10113507;-10461772
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;19 - Finanzerträge;102772;55000;41000;10000;10000;10000
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;20 - Zinsen und sonst. Finanzaufwendungen;224725;5000;71000;71000;71000;71000
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;21 = Finanzergebnis (19 und 20);-121953;50000;-30000;-61000;-61000;-61000
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;22 = ordentliches Jahresergebnis (18 und 21);-8154398;-8064278;-11134356;-10121589;-10174507;-10522772
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;23 - außerordentliche Erträge;0;0;0;0;0;0
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);-8154398;-8064278;-11134356;-10121589;-10174507;-10522772
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);518614;422950;578037;578137;578137;578137
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;28 = Jahresergebnis;-8673012;-8487227;-11712393;-10699726;-10752643;-11100909
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;02 - Zuwendungen und allg. Umlagen;19220;40200;42200;42200;42200;42200
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;03 - sonstige Transfererträge;0;0;0;0;0;0
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;04 - öffentl.rechtl. Leistungsentgelte;1;0;0;0;0;0
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;05 - privatrechtl. Leistungsentgelte;54777;91850;291850;91850;91850;91850
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;06 - Kostenerstattungen und Umlagen;1812654;1448500;1460500;1460500;1460500;1460500
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;07 - sonstige ordentliche Erträge;563390;344509;333775;333775;333775;333775
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;09 - Bestandsveränderungen;0;0;0;0;0;0
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;10 = ordentliche Erträge;2450041;1925059;2128325;1928325;1928325;1928325
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;11 - Personalaufwendungen;22050361;20219593;21245313;23293698;24630831;25856246
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;12 - Versorgungsaufwendungen;0;0;0;0;0;0
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;13 - Aufwendungen für Sach- und Dienstleistungen;576247;1632495;1234206;1271532;1266582;1266582
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;14 - Bilanzielle Abschreibungen;375849;600502;363021;333612;309592;306491
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;15 - Transferaufwendungen;33404;61250;20125;20125;20125;20125
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;16 - sonstige ordentl. Aufwendungen;5190611;5662076;5650733;5383509;5301633;5301633
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;17 = ordentliche Aufwendungen;28226472;28175916;28513398;30302475;31528763;32751076
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);-25776431;-26250857;-26385073;-28374150;-29600438;-30822751
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;19 - Finanzerträge;0;0;0;0;0;0
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;20 - Zinsen und sonst. Finanzaufwendungen;0;0;0;0;0;0
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;21 = Finanzergebnis (19 und 20);0;0;0;0;0;0
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;22 = ordentliches Jahresergebnis (18 und 21);-25776431;-26250857;-26385073;-28374150;-29600438;-30822751
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;23 - außerordentliche Erträge;0;0;0;0;0;0
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);-25776431;-26250857;-26385073;-28374150;-29600438;-30822751
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);1548195;1295232;1521521;1518730;1518730;1518730
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;28 = Jahresergebnis;-27324625;-27546089;-27906594;-29892880;-31119168;-32341481
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;02 - Zuwendungen und allg. Umlagen;109;0;0;0;0;0
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;03 - sonstige Transfererträge;0;4000;4000;4000;4000;4000
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;04 - öffentl.rechtl. Leistungsentgelte;540366;1107500;1112291;1151691;1151691;1151691
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;05 - privatrechtl. Leistungsentgelte;230761;217000;217000;217000;217000;217000
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;06 - Kostenerstattungen und Umlagen;261703;180000;200000;200000;200000;200000
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;07 - sonstige ordentliche Erträge;6919357;6241440;6877931;7032931;7032931;7032931
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;09 - Bestandsveränderungen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;10 = ordentliche Erträge;7952297;7749940;8411222;8605622;8605622;8605622
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;11 - Personalaufwendungen;12599956;11888760;12564559;13801973;14527727;15170426
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;12 - Versorgungsaufwendungen;512;0;0;0;0;0
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;13 - Aufwendungen für Sach- und Dienstleistungen;1885368;2043880;2153820;2153820;2153820;2153820
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;14 - Bilanzielle Abschreibungen;70118;86152;184972;152373;231597;263359
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;15 - Transferaufwendungen;2139;0;0;0;0;0
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;16 - sonstige ordentl. Aufwendungen;2383299;2146014;2086556;1939671;1925582;1925582
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;17 = ordentliche Aufwendungen;16941392;16164806;16989907;18047837;18838726;19513186
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);-8989096;-8414867;-8578685;-9442214;-10233104;-10907564
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;19 - Finanzerträge;0;0;0;0;0;0
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;20 - Zinsen und sonst. Finanzaufwendungen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;21 = Finanzergebnis (19 und 20);0;0;0;0;0;0
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;22 = ordentliches Jahresergebnis (18 und 21);-8989096;-8414867;-8578685;-9442214;-10233104;-10907564
