Produktbereich;Produktbereichsbezeichnung;Teilplan;Teilplanbezeichnung;Teilplanzeile;Ergebnis 2010;Plan 2011;Plan 2012;Plan 2013;Plan 2014;Plan 2015
01;Innere Verwaltung;0107;Rechts- und Versicherungsangelegenheiten;13 - Aufwendungen für Sach- und Dienstleistungen;1.801.895;182.175;322.275;322.275;322.275;322.275
01;Innere Verwaltung;0107;Rechts- und Versicherungsangelegenheiten;14 - Bilanzielle Abschreibungen;7.852;9.000;9.300;9.300;9.300;9.300
01;Innere Verwaltung;0107;Rechts- und Versicherungsangelegenheiten;15 - Transferaufwendungen;0;0;0;0;0;0
01;Innere Verwaltung;0107;Rechts- und Versicherungsangelegenheiten;16 - sonstige ordentl. Aufwendungen;7.644.468;6.874.502;7.892.772;8.103.762;8.103.762;8.103.762
01;Innere Verwaltung;0107;Rechts- und Versicherungsangelegenheiten;17 = ordentliche Aufwendungen;12.382.385;9.376.872;11.130.695;11.607.000;11.820.571;12.028.369
01;Innere Verwaltung;0107;Rechts- und Versicherungsangelegenheiten;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);-8.003.447;-6.309.272;-6.956.795;-7.533.100;-7.746.671;-7.954.469
01;Innere Verwaltung;0107;Rechts- und Versicherungsangelegenheiten;19 - Finanzerträge;0;0;0;0;0;0
01;Innere Verwaltung;0107;Rechts- und Versicherungsangelegenheiten;20 - Zinsen und sonst. Finanzaufwendungen;0;0;0;0;0;0
01;Innere Verwaltung;0107;Rechts- und Versicherungsangelegenheiten;21 = Finanzergebnis (19 und 20);0;0;0;0;0;0
01;Innere Verwaltung;0107;Rechts- und Versicherungsangelegenheiten;22 = ordentliches Jahresergebnis (18 und 21);-8.003.447;-6.309.272;-6.956.795;-7.533.100;-7.746.671;-7.954.469
01;Innere Verwaltung;0107;Rechts- und Versicherungsangelegenheiten;23 - außerordentliche Erträge;0;0;0;0;0;0
01;Innere Verwaltung;0107;Rechts- und Versicherungsangelegenheiten;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
01;Innere Verwaltung;0107;Rechts- und Versicherungsangelegenheiten;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
01;Innere Verwaltung;0107;Rechts- und Versicherungsangelegenheiten;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);-8.003.447;-6.309.272;-6.956.795;-7.533.100;-7.746.671;-7.954.469
01;Innere Verwaltung;0107;Rechts- und Versicherungsangelegenheiten;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);34.699;15.703;42.112;42.112;42.112;42.112
01;Innere Verwaltung;0107;Rechts- und Versicherungsangelegenheiten;28 = Jahresergebnis;-8.038.146;-6.324.974;-6.998.907;-7.575.212;-7.788.783;-7.996.580
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;02 - Zuwendungen und allg. Umlagen;13.286.415;100;100;100;100;100
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;03 - sonstige Transfererträge;0;0;0;0;0;0
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;04 - öffentl.rechtl. Leistungsentgelte;21.073;313.700;313.700;313.700;313.700;313.700
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;05 - privatrechtl. Leistungsentgelte;19.170.589;16.257.864;17.007.864;17.007.864;17.007.864;17.007.864
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;06 - Kostenerstattungen und Umlagen;15.716;7.857;7.857;7.857;7.857;7.857
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;07 - sonstige ordentliche Erträge;14.527.553;8.726.362;9.726.362;9.726.362;9.726.362;9.726.362
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;09 - Bestandsveränderungen;0;0;0;0;0;0
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;10 = ordentliche Erträge;47.021.346;25.305.883;27.055.883;27.055.883;27.055.883;27.055.883
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;11 - Personalaufwendungen;6.715.558;5.352.526;6.020.767;6.605.225;7.000.412;7.366.451
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;12 - Versorgungsaufwendungen;0;0;0;0;0;0
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;13 - Aufwendungen für Sach- und Dienstleistungen;8.401.960;7.941.674;8.373.684;8.077.178;8.083.613;8.083.613
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;14 - Bilanzielle Abschreibungen;8.763.037;3.111.819;3.096.639;3.106.087;3.106.087;3.106.087
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;15 - Transferaufwendungen;10.751.060;1.200.000;1.200.000;1.200.000;1.200.000;1.200.000
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;16 - sonstige ordentl. Aufwendungen;6.581.649;5.886.051;5.833.904;5.833.904;5.833.904;5.833.904
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;17 = ordentliche Aufwendungen;41.213.263;23.492.070;24.524.994;24.822.394;25.224.016;25.590.055
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);5.808.083;1.813.812;2.530.889;2.233.488;1.831.867;1.465.828
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;19 - Finanzerträge;45.179.764;45.587.050;45.593.650;45.721.100;45.755.070;45.753.405
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;20 - Zinsen und sonst. Finanzaufwendungen;15.016;23.000;23.000;23.000;23.000;23.000
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;21 = Finanzergebnis (19 und 20);45.164.748;45.564.050;45.570.650;45.698.100;45.732.070;45.730.405
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;22 = ordentliches Jahresergebnis (18 und 21);50.972.831;47.377.862;48.101.539;47.931.588;47.563.937;47.196.233
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;23 - außerordentliche Erträge;0;0;0;0;0;0
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);50.972.831;47.377.862;48.101.539;47.931.588;47.563.937;47.196.233
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);1.417.994;1.106.290;1.356.024;1.356.024;1.356.024;1.356.024
01;Innere Verwaltung;0108;Zentrale Liegenschaftsangelegenheiten;28 = Jahresergebnis;49.554.837;46.271.573;46.745.515;46.575.564;46.207.913;45.840.208
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;02 - Zuwendungen und allg. Umlagen;9.981;0;0;0;0;0
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;03 - sonstige Transfererträge;3.237;0;0;0;0;0
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;04 - öffentl.rechtl. Leistungsentgelte;2.315.159;1.530.000;30.000;30.000;30.000;30.000
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;05 - privatrechtl. Leistungsentgelte;3.783.500;2.800.000;2.800.000;2.800.000;2.800.000;2.800.000
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;06 - Kostenerstattungen und Umlagen;3.078;0;0;0;0;0
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;07 - sonstige ordentliche Erträge;5.343.439;2.805.000;4.853.000;4.903.000;4.953.000;5.003.000
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;09 - Bestandsveränderungen;0;0;0;0;0;0
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;10 = ordentliche Erträge;11.458.395;7.135.000;7.683.000;7.733.000;7.783.000;7.833.000
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;11 - Personalaufwendungen;19.156.831;19.539.268;20.158.991;22.038.222;23.467.818;24.839.838
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;12 - Versorgungsaufwendungen;0;0;0;0;0;0
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;13 - Aufwendungen für Sach- und Dienstleistungen;814.720;652.816;538.800;518.800;520.800;523.800
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;14 - Bilanzielle Abschreibungen;82.558;288.396;218.837;260.554;286.770;340.096
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;15 - Transferaufwendungen;43.354;36.250;42.000;42.000;42.000;42.000
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;16 - sonstige ordentl. Aufwendungen;2.997.718;3.043.564;2.936.374;2.936.374;2.736.374;2.736.374
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;17 = ordentliche Aufwendungen;23.095.182;23.560.294;23.895.002;25.795.950;27.053.763;28.482.108
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);-11.636.787;-16.425.294;-16.212.002;-18.062.950;-19.270.763;-20.649.108
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;19 - Finanzerträge;0;0;0;0;0;0
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;20 - Zinsen und sonst. Finanzaufwendungen;0;0;0;0;0;0
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;21 = Finanzergebnis (19 und 20);0;0;0;0;0;0
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;22 = ordentliches Jahresergebnis (18 und 21);-11.636.787;-16.425.294;-16.212.002;-18.062.950;-19.270.763;-20.649.108
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;23 - außerordentliche Erträge;0;0;0;0;0;0
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);-11.636.787;-16.425.294;-16.212.002;-18.062.950;-19.270.763;-20.649.108
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);3.137.350;3.166.676;3.485.937;3.485.937;3.485.937;3.485.937
01;Innere Verwaltung;0109;Kasse und Veranlagung gemeindl. Abgaben;28 = Jahresergebnis;-14.774.137;-19.591.970;-19.697.939;-21.548.887;-22.756.700;-24.135.045
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;02 - Zuwendungen und allg. Umlagen;525.543;0;0;0;0;0
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;03 - sonstige Transfererträge;0;0;0;0;0;0
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;04 - öffentl.rechtl. Leistungsentgelte;0;0;0;0;0;0
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;05 - privatrechtl. Leistungsentgelte;9.273;7.200;6.100;5.100;5.100;5.100
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;06 - Kostenerstattungen und Umlagen;57.926;44.000;54.400;48.200;48.200;48.200
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;07 - sonstige ordentliche Erträge;133.155;13.749;15.535;15.535;15.535;15.535
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;09 - Bestandsveränderungen;0;0;0;0;0;0
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;10 = ordentliche Erträge;725.897;64.949;76.035;68.835;68.835;68.835
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;11 - Personalaufwendungen;6.449.784;5.772.299;6.621.632;7.203.170;7.673.706;8.132.223
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;12 - Versorgungsaufwendungen;0;0;0;0;0;0
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;13 - Aufwendungen für Sach- und Dienstleistungen;1.018.702;1.240.453;2.213.310;1.827.410;1.402.410;1.282.410
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;14 - Bilanzielle Abschreibungen;52.009;92.400;146.007;154.403;161.784;171.533
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;15 - Transferaufwendungen;447.250;95.600;1.250.000;5.000;5.000;5.000
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;16 - sonstige ordentl. Aufwendungen;790.596;978.474;949.442;939.442;939.442;939.442
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;17 = ordentliche Aufwendungen;8.758.342;8.179.226;11.180.391;10.129.424;10.182.342;10.530.607
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);-8.032.445;-8.114.278;-11.104.356;-10.060.589;-10.113.507;-10.461.772
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;19 - Finanzerträge;102.772;55.000;41.000;10.000;10.000;10.000
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;20 - Zinsen und sonst. Finanzaufwendungen;224.725;5.000;71.000;71.000;71.000;71.000
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;21 = Finanzergebnis (19 und 20);-121.953;50.000;-30.000;-61.000;-61.000;-61.000
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;22 = ordentliches Jahresergebnis (18 und 21);-8.154.398;-8.064.278;-11.134.356;-10.121.589;-10.174.507;-10.522.772
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;23 - außerordentliche Erträge;0;0;0;0;0;0
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);-8.154.398;-8.064.278;-11.134.356;-10.121.589;-10.174.507;-10.522.772
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);518.614;422.950;578.037;578.137;578.137;578.137
01;Innere Verwaltung;0110;Controlling, Finanzsteuerung, Rechungswesen;28 = Jahresergebnis;-8.673.012;-8.487.227;-11.712.393;-10.699.726;-10.752.643;-11.100.909
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;02 - Zuwendungen und allg. Umlagen;19.220;40.200;42.200;42.200;42.200;42.200
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;03 - sonstige Transfererträge;0;0;0;0;0;0
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;04 - öffentl.rechtl. Leistungsentgelte;1;0;0;0;0;0
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;05 - privatrechtl. Leistungsentgelte;54.777;91.850;291.850;91.850;91.850;91.850
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;06 - Kostenerstattungen und Umlagen;1.812.654;1.448.500;1.460.500;1.460.500;1.460.500;1.460.500
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;07 - sonstige ordentliche Erträge;563.390;344.509;333.775;333.775;333.775;333.775
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;09 - Bestandsveränderungen;0;0;0;0;0;0
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;10 = ordentliche Erträge;2.450.041;1.925.059;2.128.325;1.928.325;1.928.325;1.928.325
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;11 - Personalaufwendungen;22.050.361;20.219.593;21.245.313;23.293.698;24.630.831;25.856.246
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;12 - Versorgungsaufwendungen;0;0;0;0;0;0
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;13 - Aufwendungen für Sach- und Dienstleistungen;576.247;1.632.495;1.234.206;1.271.532;1.266.582;1.266.582
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;14 - Bilanzielle Abschreibungen;375.849;600.502;363.021;333.612;309.592;306.491
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;15 - Transferaufwendungen;33.404;61.250;20.125;20.125;20.125;20.125
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;16 - sonstige ordentl. Aufwendungen;5.190.611;5.662.076;5.650.733;5.383.509;5.301.633;5.301.633
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;17 = ordentliche Aufwendungen;28.226.472;28.175.916;28.513.398;30.302.475;31.528.763;32.751.076
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;18 = Ergebnis der lfd. Verwaltungstätigkeit (10 und 17);-25.776.431;-26.250.857;-26.385.073;-28.374.150;-29.600.438;-30.822.751
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;19 - Finanzerträge;0;0;0;0;0;0
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;20 - Zinsen und sonst. Finanzaufwendungen;0;0;0;0;0;0
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;21 = Finanzergebnis (19 und 20);0;0;0;0;0;0
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;22 = ordentliches Jahresergebnis (18 und 21);-25.776.431;-26.250.857;-26.385.073;-28.374.150;-29.600.438;-30.822.751
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;23 - außerordentliche Erträge;0;0;0;0;0;0
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;24 - außerordentliche Aufwendungen;0;0;0;0;0;0
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;25 = außerordentliches Ergebnis (23 und 24);0;0;0;0;0;0
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;26 = Jahresergebnis vor interner Leistungsver. (22 und 25);-25.776.431;-26.250.857;-26.385.073;-28.374.150;-29.600.438;-30.822.751
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;27 - Interne Leistungsbeziehung (Aufwand / (-) Ertrag);1.548.195;1.295.232;1.521.521;1.518.730;1.518.730;1.518.730
01;Innere Verwaltung;0111;Sonstige Innere Verwaltung;28 = Jahresergebnis;-27.324.625;-27.546.089;-27.906.594;-29.892.880;-31.119.168;-32.341.481
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;01 - Steuern und ähnliche Abgaben;0;0;0;0;0;0
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;02 - Zuwendungen und allg. Umlagen;109;0;0;0;0;0
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;03 - sonstige Transfererträge;0;4.000;4.000;4.000;4.000;4.000
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;04 - öffentl.rechtl. Leistungsentgelte;540.366;1.107.500;1.112.291;1.151.691;1.151.691;1.151.691
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;05 - privatrechtl. Leistungsentgelte;230.761;217.000;217.000;217.000;217.000;217.000
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;06 - Kostenerstattungen und Umlagen;261.703;180.000;200.000;200.000;200.000;200.000
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;07 - sonstige ordentliche Erträge;6.919.357;6.241.440;6.877.931;7.032.931;7.032.931;7.032.931
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;08 - aktivierte Eigenleistungen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;09 - Bestandsveränderungen;0;0;0;0;0;0
02;Sicherheit und Ordnung;0201;Allgemeine Sicherheit und Ordnung;10 = ordentliche Erträge;7.952.297;7.749.940;8.411.222;8.605.622;8.605.622;8.605.622
